rooms,area,gross_rent,net_rent,plz,street,place,build_ren_year,balcony_terrace,pets,elevator,car_spot,minergie,wheelchair_access,new_building,washmachine,dishwasher,price_sqrm,room_price,avg_room_size,quiet_neighboorhood,parcet,family_child_friendly,apt_id,url_immoscout
4.5,90.0,2400,2000,3662,Rebzelg 1,Seftigen,0,True,True,False,True,False,False,False,False,False,26.67,533.33,20.0,False,False,False,2400_90.0_4.5_3662_Rebzelg1_Seftigen,https://www.immoscout24.ch/de/d/einfamilienhaus-mieten-seftigen/7060589
4.5,85.0,1490,1220,4704,Breitsteinweg 19,Niederbipp,2010,True,True,True,True,False,False,False,False,True,17.53,331.11,18.89,False,True,False,1490_85.0_4.5_4704_Breitsteinweg19_Niederbipp,https://www.immoscout24.ch/de/d/wohnung-mieten-niederbipp/7055432
3.5,92.0,1790,1530,2543,Grotweg 25,Lengnau BE,2016,True,True,True,False,False,False,False,True,True,19.46,511.43,26.29,False,True,False,1790_92.0_3.5_2543_Grotweg25_LengnauBE_1,https://www.immoscout24.ch/de/d/wohnung-mieten-lengnau-be/7055403
6.5,160.0,3500,3100,3172,Neueneggstrasse 7,Niederwangen b. Bern,0,False,False,False,True,False,False,False,False,False,21.88,538.46,24.62,False,False,False,3500_160.0_6.5_3172_Neueneggstrasse7_Niederwangenb.Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-niederwangen-b-bern/7055322
4.5,90.0,1590,1390,3700,Gygerweg 39,Spiez,2018,True,False,False,False,False,False,False,False,True,17.67,353.33,20.0,True,False,False,1590_90.0_4.5_3700_Gygerweg39_Spiez,https://www.immoscout24.ch/de/d/wohnung-mieten-spiez/7047668
2.0,50.0,2980,2600,3011,Junkerngasse 16,Bern,0,False,False,True,False,False,False,False,True,False,59.6,1490.0,25.0,False,True,False,2980_50.0_2.0_3011_Junkerngasse16_Bern,https://www.immoscout24.ch/de/d/dachwohnung-mieten-bern/7039677
3.5,64.0,1280,1060,2502,Jakob-Stämpfli-Strasse 130,Biel/Bienne,2014,True,False,False,False,False,False,False,False,False,20.0,365.71,18.29,False,True,False,1280_64.0_3.5_2502_Jakob-Stämpfli-Strasse130_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7037787
4.5,107.0,2090,1840,4537,Sonnhalde 35,Wiedlisbach,2021,True,False,True,True,False,False,True,True,True,19.53,464.44,23.78,False,True,False,2090_107.0_4.5_4537_Sonnhalde35_Wiedlisbach,https://www.immoscout24.ch/de/d/wohnung-mieten-wiedlisbach/7032355
3.5,72.0,1490,1290,3052,Gantrischstrasse 19A,Zollikofen,1962,True,False,False,True,False,False,False,False,False,20.69,425.71,20.57,True,True,False,1490_72.0_3.5_3052_Gantrischstrasse19A_Zollikofen,https://www.immoscout24.ch/de/d/wohnung-mieten-zollikofen/7028833
4.0,100.0,1490,1190,3604,Adlerstrasse 6,Thun,0,True,True,False,False,False,False,False,False,False,14.9,372.5,25.0,True,False,False,1490_100.0_4.0_3604_Adlerstrasse6_Thun,https://www.immoscout24.ch/de/d/wohnung-mieten-thun/7025917
3.0,69.0,1270,1090,3360,Felderhofstr. 24A,Herzogenbuchsee,2011,True,True,False,True,False,False,False,False,False,18.41,423.33,23.0,False,True,False,1270_69.0_3.0_3360_Felderhofstr.24A_Herzogenbuchsee,https://www.immoscout24.ch/de/d/wohnung-mieten-herzogenbuchsee/7022969
3.5,87.5,1395,1150,3063,Worblentalstrasse 35,Ittigen,0,True,False,True,False,False,False,False,True,False,15.94,398.57,25.0,False,True,False,1395_87.5_3.5_3063_Worblentalstrasse35_Ittigen,https://www.immoscout24.ch/de/d/wohnung-mieten-ittigen/7018320
2.0,56.0,1190,980,3400,Kirchbergstrasse 90,Burgdorf,0,True,False,False,False,False,False,False,False,False,21.25,595.0,28.0,False,True,False,1190_56.0_2.0_3400_Kirchbergstrasse90_Burgdorf,https://www.immoscout24.ch/de/d/wohnung-mieten-burgdorf/6989207
3.5,87.5,1310,1040,3322,Feldeggstrasse 36,Urtenen-Schönbühl,0,True,False,False,True,False,False,False,False,False,14.97,374.29,25.0,True,True,False,1310_87.5_3.5_3322_Feldeggstrasse36_Urtenen-Schönbühl,https://www.immoscout24.ch/de/d/wohnung-mieten-urtenen-schoenbuehl/6979384
4.5,170.0,2500,2130,3114,Austr. 7,Wichtrach,1992,True,False,False,False,False,False,False,False,False,14.71,555.56,37.78,False,True,True,2500_170.0_4.5_3114_Austr.7_Wichtrach,https://www.immoscout24.ch/de/d/dachwohnung-mieten-wichtrach/6959270
2.0,50.0,1790,1520,3011,Aarbergergasse 52,Bern,0,False,False,False,False,False,False,False,False,False,35.8,895.0,25.0,False,True,False,1790_50.0_2.0_3011_Aarbergergasse52_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/6950301
4.5,103.0,2180,1900,3656,Emmitweg 1,Aeschlen ob Gunten,0,True,False,True,False,False,True,False,True,True,21.17,484.44,22.89,False,False,False,2180_103.0_4.5_3656_Emmitweg1_AeschlenobGunten,https://www.immoscout24.ch/de/d/wohnung-mieten-aeschlen-ob-gunten/6946163
3.5,87.5,1460,1220,3098,Weiermattweg 19,Köniz,0,True,False,False,False,False,False,False,False,False,16.69,417.14,25.0,False,True,False,1460_87.5_3.5_3098_Weiermattweg19_Köniz,https://www.immoscout24.ch/de/d/wohnung-mieten-koeniz/6938965
3.5,87.0,1930,1670,2503,Mattenstrasse 2,Biel/Bienne,0,True,False,False,False,False,False,False,False,False,22.18,551.43,24.86,False,True,False,1930_87.0_3.5_2503_Mattenstrasse2_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/6920641
2.5,57.0,1190,1030,4900,Waldhofstrasse 34,Langenthal,0,True,False,False,False,False,False,False,False,False,20.88,476.0,22.8,False,True,False,1190_57.0_2.5_4900_Waldhofstrasse34_Langenthal,https://www.immoscout24.ch/de/d/wohnung-mieten-langenthal/6903174
4.5,85.0,1500,1270,3110,Dorfmattweg 15,Münsingen,1962,True,True,False,False,False,False,False,False,False,17.65,333.33,18.89,True,True,False,1500_85.0_4.5_3110_Dorfmattweg15_Münsingen,https://www.immoscout24.ch/de/d/wohnung-mieten-muensingen/6899774
3.5,64.0,1460,1260,3072,Nobsstr. 18,Ostermundigen,1961,True,True,False,False,False,False,False,False,False,22.81,417.14,18.29,True,False,False,1460_64.0_3.5_3072_Nobsstr.18_Ostermundigen,https://www.immoscout24.ch/de/d/wohnung-mieten-ostermundigen/6859296
3.0,60.0,1540,1370,3072,Flurweg 52,Ostermundigen,1961,True,False,False,False,False,False,False,False,False,25.67,513.33,20.0,False,True,False,1540_60.0_3.0_3072_Flurweg52_Ostermundigen,https://www.immoscout24.ch/de/d/wohnung-mieten-ostermundigen/6716815
2.5,53.0,1100,910,3372,Jurastrasse 25,Wanzwil,0,True,True,False,True,False,False,False,True,True,20.75,440.0,21.2,True,False,False,1100_53.0_2.5_3372_Jurastrasse25_Wanzwil,https://www.immoscout24.ch/de/d/wohnung-mieten-wanzwil/6677279
1.0,26.0,900,760,3007,Rosenweg 40,Bern,0,False,False,False,False,False,False,False,False,False,34.62,900.0,26.0,False,False,False,900_26.0_1.0_3007_Rosenweg40_Bern,https://www.immoscout24.ch/de/d/studio-mieten-bern/6540169
3.0,75.0,1390,1190,3027,Neuhausweg 23,Bern,0,True,False,True,True,False,False,False,False,False,18.53,463.33,25.0,False,False,False,1390_75.0_3.0_3027_Neuhausweg23_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/6506411
3.0,127.0,2860,2720,3011,Münstergasse,Bern,0,True,False,False,False,False,False,False,True,False,22.52,953.33,42.33,True,True,False,2860_127.0_3.0_3011_Münstergasse_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/6493830
2.5,59.0,1750,1550,3011,Gutenbergstrasse 19,Bern,1912,False,False,False,True,False,False,True,False,False,29.66,700.0,23.6,True,True,False,1750_59.0_2.5_3011_Gutenbergstrasse19_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/6467531
4.5,112.0,2510,2260,3645,C. F. L.-Lohner-Strasse 42,Gwatt (Thun),2021,True,True,True,False,True,True,True,True,True,22.41,557.78,24.89,False,True,False,2510_112.0_4.5_3645_C.F.L.-Lohner-Strasse42_Gwatt(Thun),https://www.immoscout24.ch/de/d/wohnung-mieten-gwatt-thun/6332459
2.0,50.0,1500,1300,3096,Oberbalmstrasse 225,Oberbalm,2017,True,True,False,True,False,False,False,False,True,30.0,750.0,25.0,False,True,False,1500_50.0_2.0_3096_Oberbalmstrasse225_Oberbalm,https://www.immoscout24.ch/de/d/wohnung-mieten-oberbalm/6296621
3.0,63.0,1490,1240,3063,Längfeldstrasse 16,Ittigen,1970,True,False,True,False,False,False,False,False,False,23.65,496.67,21.0,True,True,False,1490_63.0_3.0_3063_Längfeldstrasse16_Ittigen,https://www.immoscout24.ch/de/d/wohnung-mieten-ittigen/6047858
5.5,156.0,2370,2140,3325,Bergweg 14,Hettiswil b. Hindelbank,0,True,False,False,True,False,False,False,False,False,15.19,430.91,28.36,True,False,False,2370_156.0_5.5_3325_Bergweg14_Hettiswilb.Hindelbank,https://www.immoscout24.ch/de/d/duplex--maisonette-wohnung-mieten-hettiswil-b-hindelbank/5990855
3.5,87.5,1790,1570,3014,Winkelriedstrasse 14,Bern,2022,True,False,True,True,False,False,False,False,True,20.46,511.43,25.0,False,True,False,1790_87.5_3.5_3014_Winkelriedstrasse14_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/5519494
1.0,34.0,700,500,3011,Schifflaube 18,Bern,0,False,False,False,False,False,False,False,False,False,20.59,700.0,34.0,False,True,False,700_34.0_1.0_3011_Schifflaube18_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/5385758
3.0,75.0,1275,1075,2502,Giessereigässli 21,Biel/Bienne,0,False,True,False,False,False,False,False,False,True,17.0,425.0,25.0,True,False,False,1275_75.0_3.0_2502_Giessereigässli21_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/5167712
1.5,54.0,1783,1583,3013,Klösterlistutz 2,Bern,0,True,False,False,True,False,False,False,True,True,33.02,1188.67,36.0,False,True,False,1783_54.0_1.5_3013_Klösterlistutz2_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/3373078
3.5,75.0,1255,985,2503,Lindenweg 27,Biel/Bienne,1955,True,False,False,True,False,False,False,False,True,16.73,358.57,21.43,True,True,False,1255_75.0_3.5_2503_Lindenweg27_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/2477381
5.0,150.0,2400,2000,2543,Lerchenweg 18,Lengnau BE,0,False,False,True,False,False,False,False,False,False,16.0,480.0,30.0,False,False,False,2400_150.0_5.0_2543_Lerchenweg18_LengnauBE,https://www.immoscout24.ch/de/d/wohnung-mieten-lengnau-be/7108989
1.0,50.0,990,872,2520,Grand-Rue 10,La Neuveville,0,False,True,False,False,False,False,False,False,False,19.8,990.0,50.0,False,False,False,990_50.0_1.0_2520_Grand-Rue10_LaNeuveville,https://www.immoscout24.ch/de/d/wohnung-mieten-la-neuveville/7108964
2.0,25.0,1520,1300,3011,Schauplatzgasse 29,Bern,0,True,False,True,False,False,True,False,False,False,60.8,760.0,12.5,False,False,False,1520_25.0_2.0_3011_Schauplatzgasse29_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7108924
4.5,124.0,3050,2800,3600,Mönchstrasse 4b,Thun,0,True,True,True,False,False,False,False,False,False,24.6,677.78,27.56,False,False,False,3050_124.0_4.5_3600_Mönchstrasse4b_Thun,https://www.immoscout24.ch/de/d/wohnung-mieten-thun/7108863
3.0,58.0,1820,1590,3014,Militärstrasse 55,Bern,0,True,False,False,False,False,False,False,False,False,31.38,606.67,19.33,False,True,False,1820_58.0_3.0_3014_Militärstrasse55_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7108570
3.0,69.0,1550,1330,2505,Tessenbergstrasse 59a,Biel/Bienne,2000,True,True,False,True,False,False,False,False,False,22.46,516.67,23.0,True,True,False,1550_69.0_3.0_2505_Tessenbergstrasse59a_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7108444
3.5,75.0,1665,1450,3063,Kesslerweg 15,Ittigen,1981,True,True,False,True,False,False,False,False,False,22.2,475.71,21.43,True,True,True,1665_75.0_3.5_3063_Kesslerweg15_Ittigen,https://www.immoscout24.ch/de/d/wohnung-mieten-ittigen/7108330
4.5,118.0,2510,2260,3072,Oberfeldweg 14,Ostermundigen,2022,False,False,False,True,False,False,False,False,False,21.27,557.78,26.22,True,True,False,2510_118.0_4.5_3072_Oberfeldweg14_Ostermundigen,https://www.immoscout24.ch/de/d/wohnung-mieten-ostermundigen/7108250
3.5,76.0,1330,1120,3550,Oberstrasse 35,Langnau im Emmental,0,True,False,False,False,False,False,False,False,False,17.5,380.0,21.71,False,False,False,1330_76.0_3.5_3550_Oberstrasse35_LangnauimEmmental,https://www.immoscout24.ch/de/d/wohnung-mieten-langnau-im-emmental/7108144
2.0,50.0,590,480,4950,Wiesenstrasse 18,Huttwil,0,False,False,False,False,False,False,False,False,False,11.8,295.0,25.0,True,True,False,590_50.0_2.0_4950_Wiesenstrasse18_Huttwil,https://www.immoscout24.ch/de/d/dachwohnung-mieten-huttwil/7107759
3.5,82.0,1530,1230,3074,Kranichweg 23,Muri b. Bern,0,True,False,True,False,False,False,False,False,True,18.66,437.14,23.43,True,True,True,1530_82.0_3.5_3074_Kranichweg23_Murib.Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-muri-b-bern/7107716
3.5,87.5,1290,1050,3604,Buchholzstrasse 76,Thun,0,True,True,False,False,False,False,False,False,True,14.74,368.57,25.0,True,False,False,1290_87.5_3.5_3604_Buchholzstrasse76_Thun,https://www.immoscout24.ch/de/d/wohnung-mieten-thun/7107480
3.5,99.0,1740,1490,3714,Winklenstrasse 32,Frutigen,2020,True,True,True,False,False,True,False,True,True,17.58,497.14,28.29,False,True,False,1740_99.0_3.5_3714_Winklenstrasse32_Frutigen,https://www.immoscout24.ch/de/d/wohnung-mieten-frutigen/7107446
3.0,75.0,1060,890,2502,Heilmannstrasse 12,Biel/Bienne,2022,False,False,False,False,False,False,False,False,True,14.13,353.33,25.0,False,False,False,1060_75.0_3.0_2502_Heilmannstrasse12_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7107265
4.5,84.0,1700,1460,3072,Mitteldorfstrasse 41,Ostermundigen,1970,True,False,False,False,False,False,False,False,False,20.24,377.78,18.67,False,True,False,1700_84.0_4.5_3072_Mitteldorfstrasse41_Ostermundigen,https://www.immoscout24.ch/de/d/wohnung-mieten-ostermundigen/7103374
3.0,70.0,1890,1720,3014,Parkstrasse 29,Bern,2018,True,True,False,False,False,False,False,False,True,27.0,630.0,23.33,False,False,False,1890_70.0_3.0_3014_Parkstrasse29_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7103326
3.5,100.0,2200,1900,3800,No information,Unterseen,0,True,True,False,True,False,False,False,False,False,22.0,628.57,28.57,False,False,False,2200_100.0_3.5_3800_Noinformation_Unterseen,https://www.immoscout24.ch/de/d/einfamilienhaus-mieten-unterseen/7101870
3.0,69.0,1180,1000,3604,Buchholzstrasse 6,Thun,1963,True,True,False,False,False,False,False,False,False,17.1,393.33,23.0,False,False,False,1180_69.0_3.0_3604_Buchholzstrasse6_Thun,https://www.immoscout24.ch/de/d/wohnung-mieten-thun/7101800
3.0,75.0,1180,980,3294,Hauptgasse 33,Büren an der Aare,0,True,False,False,False,False,False,False,False,False,15.73,393.33,25.0,False,False,False,1180_75.0_3.0_3294_Hauptgasse33_BürenanderAare,https://www.immoscout24.ch/de/d/wohnung-mieten-bueren-an-der-aare/7101609
3.5,92.0,2260,1890,3052,Höheweg  5,Zollikofen,0,True,True,True,False,False,True,False,False,False,24.57,645.71,26.29,False,True,False,2260_92.0_3.5_3052_Höheweg5_Zollikofen,https://www.immoscout24.ch/de/d/wohnung-mieten-zollikofen/7101432
3.5,87.5,1390,1200,3018,Mädergutstrasse 27,Bern,1970,True,True,True,False,False,False,False,False,False,15.89,397.14,25.0,False,True,True,1390_87.5_3.5_3018_Mädergutstrasse27_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7101238
4.5,75.0,1310,1120,3177,Weiermattweg 7,Laupen BE,0,True,True,False,True,False,False,False,False,False,17.47,291.11,16.67,True,False,False,1310_75.0_4.5_3177_Weiermattweg7_LaupenBE,https://www.immoscout24.ch/de/d/wohnung-mieten-laupen-be/7101199
1.0,25.0,670,550,3084,Funkstrasse 102,Wabern,1975,False,False,True,False,False,False,False,False,False,26.8,670.0,25.0,True,False,False,670_25.0_1.0_3084_Funkstrasse102_Wabern,https://www.immoscout24.ch/de/d/wohnung-mieten-wabern/7101019
4.5,112.5,1450,1150,3427,J. Hochstrasserweg 31/31a/35,Utzenstorf,0,True,False,False,True,False,False,False,False,False,12.89,322.22,25.0,False,True,False,1450_112.5_4.5_3427_J.Hochstrasserweg31/31a/35_Utzenstorf,https://www.immoscout24.ch/de/d/wohnung-mieten-utzenstorf/7100927
1.0,25.0,720,600,3422,Kirchmattstrasse 10,Kirchberg BE,0,False,False,False,True,False,False,False,False,False,28.8,720.0,25.0,False,False,False,720_25.0_1.0_3422_Kirchmattstrasse10_KirchbergBE,https://www.immoscout24.ch/de/d/wohnung-mieten-kirchberg-be/7098575
3.5,87.5,1880,1600,3013,Schönburgstrasse 58,Bern,2020,True,False,True,False,False,False,False,False,True,21.49,537.14,25.0,True,True,False,1880_87.5_3.5_3013_Schönburgstrasse58_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7098509
1.0,23.0,745,600,3007,Sulgenrain 22 / K3,Bern,0,False,True,True,False,False,False,False,False,False,32.39,745.0,23.0,False,False,False,745_23.0_1.0_3007_Sulgenrain22/K3_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7098354
3.5,87.0,2020,1800,3052,Hessweg 9,Zollikofen,2021,True,False,True,False,False,True,True,True,True,23.22,577.14,24.86,True,True,False,2020_87.0_3.5_3052_Hessweg9_Zollikofen,https://www.immoscout24.ch/de/d/wohnung-mieten-zollikofen/7098351
3.5,86.0,2120,1870,3027,Riedbachstrasse 82,Bern,2013,True,True,True,False,False,False,False,True,False,24.65,605.71,24.57,False,True,False,2120_86.0_3.5_3027_Riedbachstrasse82_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7098320
4.5,119.0,3050,2700,3072,Oberdorfstrasse 49,Ostermundigen,0,False,False,True,False,False,False,False,False,False,25.63,677.78,26.44,False,True,False,3050_119.0_4.5_3072_Oberdorfstrasse49_Ostermundigen,https://www.immoscout24.ch/de/d/attikawohnung-mieten-ostermundigen/7098222
1.0,25.0,1050,950,3012,Buchenweg 12,Bern,0,True,False,True,False,False,False,False,False,False,42.0,1050.0,25.0,False,False,False,1050_25.0_1.0_3012_Buchenweg12_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7097807
3.5,88.0,1730,1510,3250,Busswilstrasse 8,Lyss,2010,True,True,True,False,True,False,False,False,False,19.66,494.29,25.14,False,False,False,1730_88.0_3.5_3250_Busswilstrasse8_Lyss,https://www.immoscout24.ch/de/d/wohnung-mieten-lyss/7097373
4.5,100.0,1700,1400,3054,Dorfstrasse 8,Schüpfen,0,True,False,False,True,False,False,False,False,True,17.0,377.78,22.22,False,False,False,1700_100.0_4.5_3054_Dorfstrasse8_Schüpfen,https://www.immoscout24.ch/de/d/dachwohnung-mieten-schuepfen/7097027
3.5,87.5,1295,1095,3400,Gyrischachenstrasse 35,Burgdorf,0,True,True,True,True,False,False,False,False,False,14.8,370.0,25.0,False,False,True,1295_87.5_3.5_3400_Gyrischachenstrasse35_Burgdorf,https://www.immoscout24.ch/de/d/wohnung-mieten-burgdorf/7096998
3.5,64.0,1590,1390,3014,Wankdorffeldstrasse 95,Bern,1953,True,False,True,False,False,False,False,False,False,24.84,454.29,18.29,True,True,False,1590_64.0_3.5_3014_Wankdorffeldstrasse95_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7096491
1.0,25.0,630,560,2560,Schulgasse 1,Nidau,1750,False,False,False,False,False,False,False,False,False,25.2,630.0,25.0,False,False,False,630_25.0_1.0_2560_Schulgasse1_Nidau,https://www.immoscout24.ch/de/d/wohnung-mieten-nidau/7096490
2.5,50.0,1450,1270,3018,Heimstrasse 49,Bern,2020,True,False,False,True,False,False,True,True,False,29.0,580.0,20.0,False,True,False,1450_50.0_2.5_3018_Heimstrasse49_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7096260
3.0,56.0,1540,1290,3012,Fabrikstrasse,Bern,1974,True,False,True,False,False,False,False,False,False,27.5,513.33,18.67,True,False,False,1540_56.0_3.0_3012_Fabrikstrasse_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7096188
4.5,120.0,2020,1770,3400,Strandweg,Burgdorf,2010,True,False,True,False,True,False,False,False,False,16.83,448.89,26.67,False,False,True,2020_120.0_4.5_3400_Strandweg_Burgdorf,https://www.immoscout24.ch/de/d/wohnung-mieten-burgdorf/7096182
4.5,122.0,1955,1675,3400,Strandweg,Burgdorf,2010,True,False,True,False,True,False,False,False,False,16.02,434.44,27.11,False,False,True,1955_122.0_4.5_3400_Strandweg_Burgdorf,https://www.immoscout24.ch/de/d/wohnung-mieten-burgdorf/7096179
3.5,82.0,1300,1040,2560,Lyss-Strasse 18,Nidau,0,True,True,True,False,False,False,False,False,False,15.85,371.43,23.43,False,True,False,1300_82.0_3.5_2560_Lyss-Strasse18_Nidau,https://www.immoscout24.ch/de/d/wohnung-mieten-nidau/7094905
1.5,28.0,590,490,2560,Lyss-Strasse 18,Nidau,0,False,True,True,False,False,False,False,False,False,21.07,393.33,18.67,False,True,False,590_28.0_1.5_2560_Lyss-Strasse18_Nidau,https://www.immoscout24.ch/de/d/wohnung-mieten-nidau/7094904
4.0,100.0,1485,1245,3613,Kirchfeldstrasse 10,Steffisburg,0,False,False,False,False,False,False,False,False,False,14.85,371.25,25.0,False,False,False,1485_100.0_4.0_3613_Kirchfeldstrasse10_Steffisburg,https://www.immoscout24.ch/de/d/wohnung-mieten-steffisburg/7094860
1.5,37.0,1280,1130,3012,Brückfeldstr. 19,Bern,1976,True,True,True,False,False,False,False,False,False,34.59,853.33,24.67,False,True,False,1280_37.0_1.5_3012_Brückfeldstr.19_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7094773
5.5,140.0,2525,2075,2504,Poststrasse 7,Biel/Bienne,2013,True,False,True,False,False,False,False,False,True,18.04,459.09,25.45,False,False,False,2525_140.0_5.5_2504_Poststrasse7_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7094352
4.5,112.5,1740,1420,3006,Giacomettistrasse 35A,Bern,0,True,False,False,False,False,False,False,False,True,15.47,386.67,25.0,False,False,False,1740_112.5_4.5_3006_Giacomettistrasse35A_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7094190
2.0,53.0,1500,1400,3011,Münstergasse 57,Bern,0,False,False,False,False,False,False,False,True,True,28.3,750.0,26.5,False,True,False,1500_53.0_2.0_3011_Münstergasse57_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7094189
4.5,85.0,1840,1620,3014,Winkelriedstrasse 22,Bern,1954,True,False,True,False,False,False,False,False,False,21.65,408.89,18.89,False,True,False,1840_85.0_4.5_3014_Winkelriedstrasse22_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7093860
2.0,49.0,955,845,4900,Grubenstrasse 47,Langenthal,0,True,False,True,False,False,False,False,False,False,19.49,477.5,24.5,True,True,False,955_49.0_2.0_4900_Grubenstrasse47_Langenthal,https://www.immoscout24.ch/de/d/wohnung-mieten-langenthal/7093859
4.5,112.5,2150,1850,3535,Hauptstrasse 42,Schüpbach,0,False,False,False,False,False,False,False,False,False,19.11,477.78,25.0,False,False,False,2150_112.5_4.5_3535_Hauptstrasse42_Schüpbach,https://www.immoscout24.ch/de/d/dachwohnung-mieten-schuepbach/7093761
3.5,68.0,1640,1420,3014,Haldenstrasse 145,Bern,2016,True,False,False,False,False,False,False,False,True,24.12,468.57,19.43,False,True,True,1640_68.0_3.5_3014_Haldenstrasse145_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7093716
2.0,55.0,1425,1225,3098,Landorfstrasse 44,Köniz,0,True,False,False,False,False,False,False,False,True,25.91,712.5,27.5,False,True,False,1425_55.0_2.0_3098_Landorfstrasse44_Köniz,https://www.immoscout24.ch/de/d/wohnung-mieten-koeniz/7093699
2.5,44.0,1000,850,3145,Gerbereiweg 22,Niederscherli,0,True,False,False,False,False,False,False,False,False,22.73,400.0,17.6,False,True,False,1000_44.0_2.5_3145_Gerbereiweg22_Niederscherli,https://www.immoscout24.ch/de/d/wohnung-mieten-niederscherli/7093696
4.5,112.5,1810,1590,3110,Lindenweg 12D,Münsingen,0,True,False,True,True,False,False,False,True,True,16.09,402.22,25.0,False,False,False,1810_112.5_4.5_3110_Lindenweg12D_Münsingen,https://www.immoscout24.ch/de/d/wohnung-mieten-muensingen/7093570
4.5,112.5,1640,1390,2564,Lindenweg 23,Bellmund,2014,True,True,False,False,False,False,False,False,True,14.58,364.44,25.0,False,False,False,1640_112.5_4.5_2564_Lindenweg23_Bellmund,https://www.immoscout24.ch/de/d/wohnung-mieten-bellmund/7093506
4.5,112.5,2330,1980,3097,Wilkerstrasse 50,Liebefeld,0,False,False,False,False,False,False,False,False,False,20.71,517.78,25.0,False,False,False,2330_112.5_4.5_3097_Wilkerstrasse50_Liebefeld,https://www.immoscout24.ch/de/d/wohnung-mieten-liebefeld/7090692
3.0,65.0,1530,1360,3097,Könizstrasse 243,Liebefeld,0,True,False,True,False,False,False,False,True,False,23.54,510.0,21.67,False,False,False,1530_65.0_3.0_3097_Könizstrasse243_Liebefeld,https://www.immoscout24.ch/de/d/wohnung-mieten-liebefeld/7090384
3.0,65.0,1510,1340,3097,Könizstrasse 243,Liebefeld,0,True,False,True,False,False,False,False,True,False,23.23,503.33,21.67,False,False,False,1510_65.0_3.0_3097_Könizstrasse243_Liebefeld,https://www.immoscout24.ch/de/d/wohnung-mieten-liebefeld/7090367
2.5,63.0,1610,1420,3612,Ziegeleistrasse 42,Steffisburg,0,True,False,True,False,False,True,False,True,True,25.56,644.0,25.2,True,True,False,1610_63.0_2.5_3612_Ziegeleistrasse42_Steffisburg,https://www.immoscout24.ch/de/d/wohnung-mieten-steffisburg/7090358
2.5,64.0,1180,1000,3110,Dorfmattweg 21,Münsingen,0,True,True,False,False,False,False,False,False,False,18.44,472.0,25.6,True,False,False,1180_64.0_2.5_3110_Dorfmattweg21_Münsingen,https://www.immoscout24.ch/de/d/wohnung-mieten-muensingen/7090349
2.5,62.5,1575,1360,3013,Greyerzstrasse 47,Bern,1925,True,False,True,False,False,False,False,False,False,25.2,630.0,25.0,False,True,False,1575_62.5_2.5_3013_Greyerzstrasse47_Bern,https://www.immoscout24.ch/de/d/dachwohnung-mieten-bern/7089975
3.0,71.0,1530,1370,3672,Schulhausstrasse 11,Oberdiessbach,2013,True,False,False,False,True,False,False,False,False,21.55,510.0,23.67,True,False,False,1530_71.0_3.0_3672_Schulhausstrasse11_Oberdiessbach,https://www.immoscout24.ch/de/d/wohnung-mieten-oberdiessbach/7089729
