rooms,area,gross_rent,net_rent,plz,street,place,build_ren_year,balcony_terrace,pets,elevator,car_spot,minergie,wheelchair_access,new_building,washmachine,dishwasher,price_sqrm,room_price,avg_room_size,quiet_neighboorhood,parcet,family_child_friendly,apt_id,url_immoscout
3.5,87.5,1590,1250,2502,Seevorstadt 42,Biel/Bienne,0,True,False,False,False,False,False,False,False,False,18.17,454.29,25.0,False,False,False,1590_87.5_3.5_2502_Seevorstadt42_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/6981836
3.0,75.0,1400,1150,2502,Murtenstrasse 61,Biel/Bienne,0,True,False,False,False,False,False,False,False,False,18.67,466.67,25.0,False,False,False,1400_75.0_3.0_2502_Murtenstrasse61_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/6755067
3.0,68.0,1210,990,2503,Rue de Madretsch 52,Biel/Bienne,0,True,False,False,False,False,False,False,False,False,17.79,403.33,22.67,False,True,False,1210_68.0_3.0_2503_RuedeMadretsch52_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/6994028
3.0,68.0,1120,920,2557,Gouchertweg 24,Studen BE,0,True,False,False,True,False,False,False,False,False,16.47,373.33,22.67,True,False,False,1120_68.0_3.0_2557_Gouchertweg24_StudenBE,https://www.immoscout24.ch/de/d/wohnung-mieten-studen-be/7011944
2.5,53.0,990,870,3465,Feldstrasse 11,Dürrenroth,2020,False,True,False,True,False,False,True,True,True,18.68,396.0,21.2,False,False,False,990_53.0_2.5_3465_Feldstrasse11_Dürrenroth,https://www.immoscout24.ch/de/d/wohnung-mieten-duerrenroth/7082015
3.5,86.0,1720,1500,2504,Wilerbergweg 22,Biel/Bienne,2016,True,True,True,False,False,False,False,True,True,20.0,491.43,24.57,True,True,False,1720_86.0_3.5_2504_Wilerbergweg22_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7082063
3.5,86.0,1350,1200,3251,Wymattstrasse 1,Wengi b. Büren,2022,True,False,False,True,False,False,False,True,True,15.7,385.71,24.57,False,False,False,1350_86.0_3.5_3251_Wymattstrasse1_Wengib.Büren,https://www.immoscout24.ch/de/d/wohnung-mieten-wengi-b-bueren/6946335
3.5,72.0,1090,970,3465,Feldstrasse 11,Dürrenroth,2020,False,True,False,True,False,False,True,True,True,15.14,311.43,20.57,False,False,False,1090_72.0_3.5_3465_Feldstrasse11_Dürrenroth,https://www.immoscout24.ch/de/d/wohnung-mieten-duerrenroth/7012129
2.5,56.0,1230,1060,3550,Oberstrasse 8B,Langnau im Emmental,2012,True,True,False,True,False,False,False,False,False,21.96,492.0,22.4,False,False,False,1230_56.0_2.5_3550_Oberstrasse8B_LangnauimEmmental,https://www.immoscout24.ch/de/d/wohnung-mieten-langnau-im-emmental/7081973
3.5,87.5,1600,1450,3153,Obergambach 260,Rüschegg Gambach,2022,True,True,False,True,False,False,True,False,True,18.29,457.14,25.0,False,False,False,1600_87.5_3.5_3153_Obergambach260_RüscheggGambach,https://www.immoscout24.ch/de/d/einfamilienhaus-mieten-rueschegg-gambach/7080855
5.5,140.0,2350,2200,3439,Zollbrückstrasse 6,Ranflüh,2021,True,False,False,True,True,False,True,True,True,16.79,427.27,25.45,True,False,False,2350_140.0_5.5_3439_Zollbrückstrasse6_Ranflüh,https://www.immoscout24.ch/de/d/wohnung-mieten-ranflueh/7075440
4.0,100.0,1390,1240,2560,Bielstrasse 4,Nidau,0,False,False,False,False,False,False,False,False,False,13.9,347.5,25.0,False,False,False,1390_100.0_4.0_2560_Bielstrasse4_Nidau,https://www.immoscout24.ch/de/d/wohnung-mieten-nidau/6981044
2.5,63.0,2050,1850,3052,Bantigerstrasse 4,Zollikofen,2021,True,False,True,False,False,False,True,True,True,32.54,820.0,25.2,True,False,False,2050_63.0_2.5_3052_Bantigerstrasse4_Zollikofen,https://www.immoscout24.ch/de/d/wohnung-mieten-zollikofen/6862723
4.5,112.5,1630,1390,3627,Niesenstrasse 49,Heimberg,0,False,False,False,False,False,False,False,False,False,14.49,362.22,25.0,True,False,True,1630_112.5_4.5_3627_Niesenstrasse49_Heimberg,https://www.immoscout24.ch/de/d/wohnung-mieten-heimberg/6933450
3.5,64.0,950,750,2720,Rue du Pont 18,Tramelan,0,True,True,False,True,False,False,False,False,True,14.84,271.43,18.29,False,False,False,950_64.0_3.5_2720_RueduPont18_Tramelan,https://www.immoscout24.ch/de/d/wohnung-mieten-tramelan/7080030
4.5,98.0,1800,1500,2502,Mittelstrasse 9,Biel/Bienne,2007,True,False,True,False,False,False,False,True,True,18.37,400.0,21.78,False,True,False,1800_98.0_4.5_2502_Mittelstrasse9_Biel/Bienne,https://www.immoscout24.ch/de/d/duplex--maisonette-wohnung-mieten-biel-bienne/3119487
2.5,45.0,1018,818,2502,Mittelstrasse 7,Biel/Bienne,1950,True,True,False,False,False,False,False,False,False,22.62,407.2,18.0,False,False,False,1018_45.0_2.5_2502_Mittelstrasse7_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/2341453
2.5,62.5,990,840,2504,Eisfeldstrasse 23,Biel/Bienne,0,True,True,True,True,False,False,False,False,True,15.84,396.0,25.0,False,False,False,990_62.5_2.5_2504_Eisfeldstrasse23_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7002255
2.5,62.5,1550,1350,3014,Wylerstrasse 95,Bern,2017,True,True,False,False,False,False,False,False,True,24.8,620.0,25.0,False,True,False,1550_62.5_2.5_3014_Wylerstrasse95_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7079951
3.5,87.5,1570,1370,3018,Stöckackerstrasse 106,Bern,0,True,True,False,False,False,False,False,False,True,17.94,448.57,25.0,False,True,False,1570_87.5_3.5_3018_Stöckackerstrasse106_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7079907
2.0,50.0,1030,860,2503,Emile-Ganguilletweg 22,Biel/Bienne,2016,True,False,False,False,False,False,False,False,False,20.6,515.0,25.0,True,False,False,1030_50.0_2.0_2503_Emile-Ganguilletweg22_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7079478
3.5,73.0,1450,1250,2503,Brüggstrasse 94,Biel/Bienne,1992,True,False,True,False,False,False,False,False,True,19.86,414.29,20.86,True,False,False,1450_73.0_3.5_2503_Brüggstrasse94_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/2004339
3.5,87.5,1190,1040,3506,Bernstrasse 8,Grosshöchstetten,0,False,False,False,False,False,False,False,True,False,13.6,340.0,25.0,True,False,False,1190_87.5_3.5_3506_Bernstrasse8_Grosshöchstetten,https://www.immoscout24.ch/de/d/wohnung-mieten-grosshoechstetten/5208314
2.5,62.5,1450,1250,3014,Wylerstrasse 95,Bern,2017,True,True,False,False,False,False,False,False,False,23.2,580.0,25.0,False,True,False,1450_62.5_2.5_3014_Wylerstrasse95_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7079288
2.0,50.0,2300,2050,3011,Gerechtigkeitsgasse 57,Bern,2022,False,False,True,False,False,False,False,False,True,46.0,1150.0,25.0,True,True,False,2300_50.0_2.0_3011_Gerechtigkeitsgasse57_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7034195
3.5,90.0,1680,1500,2503,Brühlstrasse 38,Biel/Bienne,2012,True,False,True,False,False,True,False,True,True,18.67,480.0,25.71,False,True,False,1680_90.0_3.5_2503_Brühlstrasse38_Biel/Bienne,https://www.immoscout24.ch/de/d/attikawohnung-mieten-biel-bienne/7079257
3.5,82.0,1200,1057,3096,Oberbalmstrasse 224,Oberbalm,0,True,False,False,False,False,False,False,True,True,14.63,342.86,23.43,False,False,False,1200_82.0_3.5_3096_Oberbalmstrasse224_Oberbalm,https://www.immoscout24.ch/de/d/wohnung-mieten-oberbalm/6999499
3.5,71.0,1500,1250,2503,chemin du Tilleul 11,Biel/Bienne,2020,True,False,False,False,False,False,False,False,True,21.13,428.57,20.29,False,False,False,1500_71.0_3.5_2503_cheminduTilleul11_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7077703
4.5,110.0,2300,1950,3113,Feldernstrasse 47,Rubigen,2000,True,False,True,False,False,False,False,True,True,20.91,511.11,24.44,True,False,False,2300_110.0_4.5_3113_Feldernstrasse47_Rubigen,https://www.immoscout24.ch/de/d/wohnung-mieten-rubigen/5896696
4.5,92.0,1550,1300,3432,Bahnhofstrasse 36,Lützelflüh-Goldbach,0,True,False,False,True,False,False,False,False,True,16.85,344.44,20.44,True,False,True,1550_92.0_4.5_3432_Bahnhofstrasse36_Lützelflüh-Goldbach,https://www.immoscout24.ch/de/d/wohnung-mieten-luetzelflueh-goldbach/7075656
3.5,84.0,1860,1680,3232,Normannenweg 14,Ins,2021,True,True,True,True,True,True,True,True,True,22.14,531.43,24.0,False,False,True,1860_84.0_3.5_3232_Normannenweg14_Ins,https://www.immoscout24.ch/de/d/wohnung-mieten-ins/6483154
3.0,65.0,1280,1000,2504,Hainbuchenweg 13,Biel/Bienne,0,True,False,False,False,False,False,False,False,True,19.69,426.67,21.67,False,False,False,1280_65.0_3.0_2504_Hainbuchenweg13_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/4229659
3.0,65.0,1300,1130,2502,Silbergasse 5,Biel/Bienne,2022,True,False,True,False,False,False,False,True,True,20.0,433.33,21.67,True,True,False,1300_65.0_3.0_2502_Silbergasse5_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/6985512
3.0,75.0,1150,1000,4900,Bützbergstrasse 91,Langenthal,0,True,True,False,True,False,False,False,False,False,15.33,383.33,25.0,True,False,False,1150_75.0_3.0_4900_Bützbergstrasse91_Langenthal,https://www.immoscout24.ch/de/d/wohnung-mieten-langenthal/7070690
3.0,65.0,1650,1450,3084,Gurtenweg 8,Wabern,2015,True,False,False,True,False,False,False,False,True,25.38,550.0,21.67,True,False,False,1650_65.0_3.0_3084_Gurtenweg8_Wabern,https://www.immoscout24.ch/de/d/dachwohnung-mieten-wabern/4578344
3.0,75.0,1458,1258,2500,Neumarktstrasse 31,Biel/Bienne,2007,True,True,True,False,False,True,False,True,False,19.44,486.0,25.0,False,True,False,1458_75.0_3.0_2500_Neumarktstrasse31_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/6923956
5.5,140.0,2030,1790,3206,Ofenhausstrasse 19,Rizenbach,0,True,False,False,True,False,False,False,True,True,14.5,369.09,25.45,True,False,False,2030_140.0_5.5_3206_Ofenhausstrasse19_Rizenbach,https://www.immoscout24.ch/de/d/duplex--maisonette-wohnung-mieten-rizenbach/7069830
4.5,93.0,1655,1390,4922,Südstrasse 12,Bützberg,0,True,False,False,True,False,False,False,False,False,17.8,367.78,20.67,True,True,False,1655_93.0_4.5_4922_Südstrasse12_Bützberg,https://www.immoscout24.ch/de/d/wohnung-mieten-buetzberg/6680441
2.0,46.0,1050,915,4922,Südstrasse 2,Bützberg,0,True,False,False,True,False,False,False,False,False,22.83,525.0,23.0,True,False,False,1050_46.0_2.0_4922_Südstrasse2_Bützberg,https://www.immoscout24.ch/de/d/wohnung-mieten-buetzberg/6993229
5.5,117.0,1789,1450,4922,Südstrasse 4,Bützberg,0,True,False,True,True,False,False,False,False,False,15.29,325.27,21.27,True,True,False,1789_117.0_5.5_4922_Südstrasse4_Bützberg,https://www.immoscout24.ch/de/d/wohnung-mieten-buetzberg/6680440
3.5,87.5,2010,1735,2503,Neumarktstrasse 62,Biel/Bienne,2018,True,False,True,False,False,False,False,False,False,22.97,574.29,25.0,False,False,False,2010_87.5_3.5_2503_Neumarktstrasse62_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7008643
4.5,112.5,2800,2425,2503,Neumarktstrasse 60a,Biel/Bienne,0,False,False,False,False,False,False,False,False,False,24.89,622.22,25.0,False,False,False,2800_112.5_4.5_2503_Neumarktstrasse60a_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/6949368
3.0,75.0,1630,1450,3006,Ostring 58,Bern,0,True,True,False,False,False,False,False,False,True,21.73,543.33,25.0,False,True,False,1630_75.0_3.0_3006_Ostring58_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7073063
4.5,123.0,2320,2000,3065,Kistlerstrasse 23,Bolligen,0,True,False,False,False,False,False,False,False,False,18.86,515.56,27.33,False,True,False,2320_123.0_4.5_3065_Kistlerstrasse23_Bolligen,https://www.immoscout24.ch/de/d/wohnung-mieten-bolligen/7072850
4.5,110.0,2100,1950,3818,Vor dem Holzweg 20,Grindelwald,2008,True,False,False,True,False,False,False,True,True,19.09,466.67,24.44,True,True,False,2100_110.0_4.5_3818_VordemHolzweg20_Grindelwald,https://www.immoscout24.ch/de/d/wohnung-mieten-grindelwald/2537363
3.5,113.0,2070,1850,2502,Gerbergasse 29,Biel/Bienne,2022,False,False,False,True,False,False,False,True,True,18.32,591.43,32.29,True,True,False,2070_113.0_3.5_2502_Gerbergasse29_Biel/Bienne,https://www.immoscout24.ch/de/d/duplex--maisonette-wohnung-mieten-biel-bienne/7066984
2.5,55.0,1330,1150,2502,Gerbergasse 29,Biel/Bienne,0,False,False,False,False,False,False,False,True,True,24.18,532.0,22.0,True,True,False,1330_55.0_2.5_2502_Gerbergasse29_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/6752652
3.5,97.0,2250,2000,3250,Bielstrasse 38,Lyss,2021,True,False,True,True,False,False,True,True,True,23.2,642.86,27.71,False,False,False,2250_97.0_3.5_3250_Bielstrasse38_Lyss,https://www.immoscout24.ch/de/d/attikawohnung-mieten-lyss/7071743
2.5,85.0,1800,1600,3250,Bielstrasse 38,Lyss,2021,True,False,True,True,False,False,True,True,True,21.18,720.0,34.0,False,False,False,1800_85.0_2.5_3250_Bielstrasse38_Lyss,https://www.immoscout24.ch/de/d/wohnung-mieten-lyss/7071735
3.0,75.0,1190,940,2533,Neu'Chemin 3A,Evilard,2021,True,False,False,False,False,False,False,False,False,15.87,396.67,25.0,False,True,False,1190_75.0_3.0_2533_Neu'Chemin3A_Evilard,https://www.immoscout24.ch/de/d/wohnung-mieten-evilard/6861466
3.0,68.0,1590,1400,3072,Bantigerstrasse 31,Ostermundigen,2017,True,False,False,False,False,False,False,True,True,23.38,530.0,22.67,False,True,False,1590_68.0_3.0_3072_Bantigerstrasse31_Ostermundigen,https://www.immoscout24.ch/de/d/terrassenwohnung-mieten-ostermundigen/7071530
3.0,75.0,1390,1200,3097,Könizstrasse 216,Liebefeld,0,False,True,False,False,False,False,False,False,False,18.53,463.33,25.0,False,True,False,1390_75.0_3.0_3097_Könizstrasse216_Liebefeld,https://www.immoscout24.ch/de/d/wohnung-mieten-liebefeld/7071573
3.0,75.0,1870,1610,2503,Mattenstrasse 2,Biel/Bienne,0,True,False,False,False,False,False,False,False,False,24.93,623.33,25.0,False,True,False,1870_75.0_3.0_2503_Mattenstrasse2_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7024399
3.5,87.0,1780,1520,2503,Mattenstrasse 2,Biel/Bienne,0,False,False,False,False,False,False,False,False,False,20.46,508.57,24.86,False,True,False,1780_87.0_3.5_2503_Mattenstrasse2_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/6870359
2.5,60.0,1050,900,4900,Wuhrgasse 25,Langenthal,2018,True,False,True,True,False,False,False,False,True,17.5,420.0,24.0,False,False,False,1050_60.0_2.5_4900_Wuhrgasse25_Langenthal,https://www.immoscout24.ch/de/d/wohnung-mieten-langenthal/2449355
3.5,87.5,1320,1120,3292,Bielstrasse 9,Busswil BE,2022,True,False,False,True,False,False,False,False,True,15.09,377.14,25.0,True,False,False,1320_87.5_3.5_3292_Bielstrasse9_BusswilBE,https://www.immoscout24.ch/de/d/wohnung-mieten-busswil-be/6930552
3.5,87.5,1380,1200,3510,Parkweg 9,Konolfingen,2021,True,True,False,True,False,False,False,False,True,15.77,394.29,25.0,False,True,False,1380_87.5_3.5_3510_Parkweg9_Konolfingen,https://www.immoscout24.ch/de/d/wohnung-mieten-konolfingen/6773179
3.0,97.0,1500,1300,4704,Untere Dürrmühlestrasse 18,Niederbipp,2015,False,False,False,True,False,False,False,False,True,15.46,500.0,32.33,False,False,False,1500_97.0_3.0_4704_UntereDürrmühlestrasse18_Niederbipp,https://www.immoscout24.ch/de/d/wohnung-mieten-niederbipp/7070939
3.5,74.0,2680,2450,3012,Bierhübeliweg 33,Bern,2016,True,True,True,False,False,False,False,True,True,36.22,765.71,21.14,False,False,False,2680_74.0_3.5_3012_Bierhübeliweg33_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7070817
3.5,72.0,2250,1900,3073,Schulhausstrasse 3,Gümligen,2013,True,True,True,False,True,True,True,True,True,31.25,642.86,20.57,False,False,False,2250_72.0_3.5_3073_Schulhausstrasse3_Gümligen,https://www.immoscout24.ch/de/d/wohnung-mieten-guemligen/3645030
3.5,87.5,1150,1013,3775,Oberriedstrasse 1,Lenk im Simmental,0,False,True,False,False,False,False,False,False,False,13.14,328.57,25.0,False,False,False,1150_87.5_3.5_3775_Oberriedstrasse1_LenkimSimmental,https://www.immoscout24.ch/de/d/dachwohnung-mieten-lenk-im-simmental/7027884
3.5,87.5,1502,1312,3322,Holzgasse 47,Urtenen-Schönbühl,0,True,False,False,False,False,False,False,False,False,17.17,429.14,25.0,False,True,True,1502_87.5_3.5_3322_Holzgasse47_Urtenen-Schönbühl,https://www.immoscout24.ch/de/d/wohnung-mieten-urtenen-schoenbuehl/7066953
2.0,40.0,975,875,3303,Chrützeichweg 4,Jegenstorf,2021,True,False,False,False,False,False,False,True,True,24.38,487.5,20.0,False,True,False,975_40.0_2.0_3303_Chrützeichweg4_Jegenstorf,https://www.immoscout24.ch/de/d/wohnung-mieten-jegenstorf/7068621
3.0,72.0,1315,1100,2503,Alfred-Aebi-Strasse 62,Biel/Bienne,0,True,True,True,False,False,False,False,False,True,18.26,438.33,24.0,False,False,False,1315_72.0_3.0_2503_Alfred-Aebi-Strasse62_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7068903
3.5,65.0,1450,1250,3053,Erlenweg 9,Münchenbuchsee,2019,True,True,False,True,False,False,False,True,True,22.31,414.29,18.57,True,True,False,1450_65.0_3.5_3053_Erlenweg9_Münchenbuchsee,https://www.immoscout24.ch/de/d/wohnung-mieten-muenchenbuchsee/6054561
4.5,107.0,2000,1750,3604,Fellerstrasse 1,Thun,0,True,False,True,True,False,False,False,False,True,18.69,444.44,23.78,True,False,True,2000_107.0_4.5_3604_Fellerstrasse1_Thun,https://www.immoscout24.ch/de/d/wohnung-mieten-thun/4957029
1.5,37.5,950,850,3250,Nelkenweg 5,Lyss,0,False,False,True,True,False,False,False,False,False,25.33,633.33,25.0,False,False,False,950_37.5_1.5_3250_Nelkenweg5_Lyss,https://www.immoscout24.ch/de/d/wohnung-mieten-lyss/7068182
5.0,105.0,3800,3500,3074,Villettengässli 1,Muri b. Bern,2021,True,False,False,True,False,False,False,False,True,36.19,760.0,21.0,True,True,False,3800_105.0_5.0_3074_Villettengässli1_Murib.Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-muri-b-bern/7065296
4.0,98.0,2550,2300,3011,Zibelegässli 3,Bern,0,False,False,False,False,False,False,False,True,True,26.02,637.5,24.5,False,True,False,2550_98.0_4.0_3011_Zibelegässli3_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/1966395
4.5,91.0,1865,1665,3063,Kappelisackerstrasse 44,Ittigen,2013,True,True,True,True,False,False,False,False,True,20.49,414.44,20.22,False,True,False,1865_91.0_4.5_3063_Kappelisackerstrasse44_Ittigen,https://www.immoscout24.ch/de/d/wohnung-mieten-ittigen/5829806
5.5,110.0,1900,1650,3038,Im Färich 3,Kirchlindach,1985,True,False,False,True,False,False,False,False,True,17.27,345.45,20.0,True,True,True,1900_110.0_5.5_3038_ImFärich3_Kirchlindach,https://www.immoscout24.ch/de/d/wohnung-mieten-kirchlindach/7066196
2.5,50.0,950,800,2552,Hauptstrasse 194,Orpund,0,True,False,False,False,False,False,False,True,True,19.0,380.0,20.0,False,False,False,950_50.0_2.5_2552_Hauptstrasse194_Orpund,https://www.immoscout24.ch/de/d/wohnung-mieten-orpund/7066191
3.5,87.5,2400,2200,3823,Schleif 1445 E,Wengen,0,True,False,False,False,False,False,False,False,True,27.43,685.71,25.0,False,False,False,2400_87.5_3.5_3823_Schleif1445E_Wengen,https://www.immoscout24.ch/de/d/moebliertes-wohnobjekt-mieten-wengen/7039222
1.0,25.0,660,581,3703,Zwygartenstrasse 18,Aeschi b. Spiez,2020,False,False,True,True,False,False,False,False,False,26.4,660.0,25.0,True,False,False,660_25.0_1.0_3703_Zwygartenstrasse18_Aeschib.Spiez,https://www.immoscout24.ch/de/d/moebliertes-wohnobjekt-mieten-aeschi-b-spiez/6879548
4.0,114.0,1486,1226,2554,Hauptstrasse 77,Meinisberg,1997,True,True,False,True,False,False,False,True,True,13.04,371.5,28.5,False,False,False,1486_114.0_4.0_2554_Hauptstrasse77_Meinisberg,https://www.immoscout24.ch/de/d/duplex--maisonette-wohnung-mieten-meinisberg/6873414
4.5,105.0,2190,1950,4536,Blumenweg 11,Attiswil,2022,True,True,True,False,True,True,True,True,True,20.86,486.67,23.33,False,True,False,2190_105.0_4.5_4536_Blumenweg11_Attiswil,https://www.immoscout24.ch/de/d/wohnung-mieten-attiswil/6824518
3.5,135.0,2530,2229,3302,Seerosenstrasse 52,Moosseedorf,0,True,False,False,False,True,False,False,True,True,18.74,722.86,38.57,False,False,False,2530_135.0_3.5_3302_Seerosenstrasse52_Moosseedorf,https://www.immoscout24.ch/de/d/duplex--maisonette-wohnung-mieten-moosseedorf/7010677
2.5,62.5,1458,1282,2500,Neumarktstrasse 29,Biel/Bienne,0,False,False,False,False,False,False,False,False,False,23.33,583.2,25.0,False,False,False,1458_62.5_2.5_2500_Neumarktstrasse29_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/6841232
3.5,95.0,1805,1600,2500,Neumarktstrasse 31,Biel/Bienne,0,True,False,True,False,False,False,False,False,False,19.0,515.71,27.14,False,True,False,1805_95.0_3.5_2500_Neumarktstrasse31_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/6651578
2.5,74.0,1482,1282,2500,Neumarktstrasse 31,Biel/Bienne,0,False,False,True,False,False,False,False,True,False,20.03,592.8,29.6,False,True,False,1482_74.0_2.5_2500_Neumarktstrasse31_Biel/Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/6475849
2.0,50.0,650,572,3414,No information,Oberburg,0,True,False,True,False,False,True,False,True,False,13.0,325.0,25.0,False,False,False,650_50.0_2.0_3414_Noinformation_Oberburg,https://www.immoscout24.ch/de/d/einzelzimmer-mieten-oberburg/7062139
4.0,100.0,1630,1380,3150,Aebnit 6,Schwarzenburg,2017,True,False,False,False,False,False,False,False,True,16.3,407.5,25.0,False,False,False,1630_100.0_4.0_3150_Aebnit6_Schwarzenburg,https://www.immoscout24.ch/de/d/dachwohnung-mieten-schwarzenburg/6867921
3.5,70.0,1795,1525,3007,Seftigenstrasse 54,Bern,0,True,False,True,False,False,False,False,False,True,25.64,512.86,20.0,False,True,False,1795_70.0_3.5_3007_Seftigenstrasse54_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7059772
3.0,60.0,1140,890,2503,Lindenweg 111/ch. du Tilleul,Biel/Bienne,0,True,True,False,True,False,False,False,False,True,19.0,380.0,20.0,False,True,True,1140_60.0_3.0_2503_Lindenweg111/ch.duTilleul_Biel/Bienne,https://www.immoscout24.ch/de/d/dachwohnung-mieten-biel-bienne/7059385
3.5,79.0,1385,1195,3628,Stationsstrasse 14,Uttigen,0,True,True,False,True,False,False,False,False,False,17.53,395.71,22.57,False,True,False,1385_79.0_3.5_3628_Stationsstrasse14_Uttigen,https://www.immoscout24.ch/de/d/wohnung-mieten-uttigen/6465042
3.5,87.5,1330,1100,2560,Mittelstrasse 27,Nidau,0,True,False,False,False,False,False,False,False,False,15.2,380.0,25.0,True,False,False,1330_87.5_3.5_2560_Mittelstrasse27_Nidau,https://www.immoscout24.ch/de/d/wohnung-mieten-nidau/6944264
3.0,70.0,1780,1600,3006,No information,Bern,2020,True,False,False,False,False,False,False,True,True,25.43,593.33,23.33,True,True,False,1780_70.0_3.0_3006_Noinformation_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/5920894
1.5,42.0,1490,1312,3011,Junkerngasse 15,Bern,0,False,False,True,False,False,False,False,True,True,35.48,993.33,28.0,False,False,False,1490_42.0_1.5_3011_Junkerngasse15_Bern,https://www.immoscout24.ch/de/d/duplex--maisonette-wohnung-mieten-bern/3334951
2.5,45.0,1320,1200,3005,Helvetiastrasse 33,Bern,0,False,False,True,False,False,False,False,False,True,29.33,528.0,18.0,False,True,False,1320_45.0_2.5_3005_Helvetiastrasse33_Bern,https://www.immoscout24.ch/de/d/dachwohnung-mieten-bern/5535839
5.5,135.0,2110,1990,3315,Solothurnstrasse 71,Bätterkinden,1955,True,True,False,True,False,False,False,False,True,15.63,383.64,24.55,False,False,False,2110_135.0_5.5_3315_Solothurnstrasse71_Bätterkinden,https://www.immoscout24.ch/de/d/einfamilienhaus-mieten-baetterkinden/7056519
2.0,66.0,1800,1600,3006,Steigerweg 10,Bern,2014,True,False,False,False,False,False,False,True,True,27.27,900.0,33.0,True,True,False,1800_66.0_2.0_3006_Steigerweg10_Bern,https://www.immoscout24.ch/de/d/dachwohnung-mieten-bern/6009903
4.5,134.0,2138,1838,3110,Finkenweg 28,Münsingen,1989,True,True,False,False,False,False,False,False,True,15.96,475.11,29.78,True,False,False,2138_134.0_4.5_3110_Finkenweg28_Münsingen,https://www.immoscout24.ch/de/d/wohnung-mieten-muensingen/5924576
1.5,55.0,1260,1110,3232,Im Gostel 5,Ins,0,True,True,True,True,False,True,True,False,False,22.91,840.0,36.67,False,False,False,1260_55.0_1.5_3232_ImGostel5_Ins,https://www.immoscout24.ch/de/d/wohnung-mieten-ins/6833611
4.0,140.0,1950,1750,3765,Dörfli 265,Oberwil im Simmental,2022,True,False,False,True,False,False,False,True,True,13.93,487.5,35.0,True,False,False,1950_140.0_4.0_3765_Dörfli265_OberwilimSimmental,https://www.immoscout24.ch/de/d/wohnung-mieten-oberwil-im-simmental/6866049
5.5,180.0,5000,4600,3005,Luisenstrasse 45,Bern,2012,True,True,True,False,False,True,False,True,True,27.78,909.09,32.73,False,False,False,5000_180.0_5.5_3005_Luisenstrasse45_Bern,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7051871
3.5,80.0,1650,1500,2502,rue Ernst-Schüler 35,Biel/Bienne,2012,True,False,True,False,False,False,False,False,True,20.62,471.43,22.86,False,False,False,1650_80.0_3.5_2502_rueErnst-Schüler35_Biel/Bienne,https://www.immoscout24.ch/de/d/duplex--maisonette-wohnung-mieten-biel-bienne/6981553
3.5,115.0,1590,1400,3475,Oschwandstrasse 20,Riedtwil,2015,True,True,False,True,False,False,False,True,True,13.83,454.29,32.86,False,False,False,1590_115.0_3.5_3475_Oschwandstrasse20_Riedtwil,https://www.immoscout24.ch/de/d/wohnung-mieten-riedtwil/7045800
